,aid,title,season
1747,7865,それでも世界は美しい,2014_1
1748,7791,ジョジョの奇妙な冒険スターダストクルセイダース,2014_1
1749,7868,デート・ア・ライブII,2014_1
1750,7855,蟲師続章,2014_1
1751,7850,マンガ家さんとアシスタントさんと,2014_1
1752,7873,棺姫のチャイカ,2014_1
1753,7902,selectorinfectedWIXOSS,2014_1
1754,7869,龍ヶ嬢七々々の埋蔵金,2014_1
1755,7762,ベイビーステップ,2014_1
1756,7889,星刻の竜騎士（ドラグナー）,2014_1
1757,7863,彼女がフラグをおられたら,2014_1
1758,7667,悪魔のリドル,2014_1
1759,7862,FAIRYTAIL(2期),2014_1
1760,7887,レディジュエルペット,2014_1
1761,7867,メカクシティアクターズ,2014_1
1762,7897,ソウルイーターノット！,2014_1
1763,7893,ブレイクブレイド,2014_1
1764,7845,GJ部@,2014_1
1765,7846,神々の悪戯,2014_1
1766,7848,健全ロボダイミダラー,2014_1
1767,7871,犬神さんと猫山さん,2014_1
1768,7900,エスカ＆ロジーのアトリエ～黄昏の空の錬金術士～,2014_1
1769,7896,史上最強の弟子ケンイチ闇の襲撃,2014_1
1770,7872,ぷちます！！-プチプチ・アイドルマスター,2014_1
1771,9342,ドラゴンボールZ神と神特別版,2014_1
1772,7903,監督不行届,2014_1
1773,7858,キャプテン・アース,2014_1
1774,7888,金田一少年の事件簿R(リターンズ),2014_1
1775,8381,おへんろ。〜八十八歩記〜,2014_1
1776,7891,ドラゴンボール改魔人ブウ編,2014_1
1777,7856,ディスク・ウォーズ：アベンジャーズ,2014_1
1778,7860,マジンボーン,2014_1
1779,7876,プリティーリズム・オールスターセレクション,2014_1
1780,8930,つばさとホタル,2014_1
1781,7885,ミュータントタートルズ,2014_1
1782,7909,カリーノ・コニ,2014_1
1783,7904,M3-ソノ黑キ鋼-,2014_1
1784,7874,金色のコルダBlue♪Sky,2014_1
1785,7844,ケロロ,2014_1
1786,7912,秘密結社鷹の爪エクストリーム,2014_1
1787,7886,テンカイナイト,2014_1
1788,7907,超爆裂異次元メンコバトルギガントシューターつかさ,2014_1
1789,7899,ブレイドアンドソウル,2014_1
1790,7892,遊☆戯☆王ARC-V(アーク・ファイブ),2014_1
1791,7875,魔法少女大戦,2014_1
1792,7843,戦国無双SP～真田の章～,2014_1
1793,7849,ヒーローバンク,2014_1
1794,7884,くつだる。,2014_1
1795,7890,暴れん坊力士！！松太郎,2014_1
1796,7857,風雲維新ダイショーグン,2014_1
1797,7905,召ませロードス島戦記それっておいしいの？それっておいしいの？,2014_1
1798,7895,ドラゴンコレクション,2014_1
1799,7894,オレカバトル,2014_1
1800,7911,パックワールド,2014_1
1801,8957,ラブリームービーいとしのムーコSeason2,2014_1
1802,8920,猫ピッチャー,2014_1
1803,7918,デュエル・マスターズVS,2014_1
1804,8571,ぐでたま,2014_1
1805,7997,ばらかもん,2014_2
1806,7929,ソードアートオンラインⅡ,2014_2
1807,7992,月刊少女野崎くん,2014_2
1808,7954,アルドノア・ゼロ,2014_2
1809,7979,東京喰種,2014_2
1810,8013,アカメが斬る！,2014_2
1811,7916,花物語,2014_2
1812,7914,残響のテロル,2014_2
1813,7993,PSYCHO-PASSサイコパス新編集版,2014_2
1814,7989,アオハライド,2014_2
1815,8016,六畳間の侵略者！？,2014_2
1816,7927,ヤマノススメセカンドシーズン,2014_2
1817,8011,ハナヤマタ,2014_2
1818,8007,Free！EternalSummer,2014_2
1819,7987,普通の女子校生が【ろこどる】やってみた。,2014_2
1820,7991,黒執事BookofCircus,2014_2
1821,7984,スペース☆ダンディシーズン2,2014_2
1822,8045,Fate／kaleidlinerプリズマ☆イリヤ2wei,2014_2
1823,8141,蟲師続章特別編「棘のみち」,2014_2
1824,7986,プリパラ,2014_2
1825,8015,精霊使いの剣舞,2014_2
1826,7996,信長協奏曲,2014_2
1827,7698,さばげぶっ！,2014_2
1828,8012,人生相談テレビアニメーション「人生」,2014_2
1829,8019,Re：␣ハマトラ,2014_2
1830,8010,ペルソナ4ザ・ゴールデン,2014_2
1831,8005,グラスリップ,2014_2
1832,8020,LOVESTAGE！！,2014_2
1833,8017,まじもじるるも,2014_2
1834,8099,ワンピース“3D2Y”エースの死を越えて！ルフィ仲間との誓い,2014_2
1835,7988,RAILWARS！,2014_2
1836,7995,目玉焼きの黄身いつつぶす？,2014_2
1837,7980,東京ESP,2014_2
1838,7990,あいまいみー～妄想カタストロフ～,2014_2
1839,7994,少年ハリウッド,2014_2
1840,8023,ひめゴト,2014_2
1841,8042,真ストレンジ・プラス,2014_2
1842,8022,幕末Rock,2014_2
1843,8024,毎度！浦安鉄筋家族,2014_2
1844,8008,白銀の意思アルジェヴォルン,2014_2
1845,8014,戦国BASARAJudgeEnd,2014_2
1846,8018,モモキュンソード,2014_2
1847,8021,DRAMAticalMurder,2014_2
1848,8043,スミ子,2014_2
1849,8044,闇芝居2期,2014_2
1850,8046,フランチェスカ,2014_2
1851,8101,機動戦士ガンダムさん,2014_2
1852,8057,トイ・ストーリー・オブ・テラー！,2014_2
1853,8084,ワールドフールニュース,2014_2
1854,9039,花は咲く東北に咲く,2014_2
1855,8361,キョートカクテル,2014_2
1856,7913,四月は君の嘘,2014_3
1857,8233,SHIROBAKO,2014_3
1858,8032,甘城ブリリアントパーク,2014_3
1859,7915,Fate／staynight[UnlimitedBladeWorks],2014_3
1860,7606,PSYCHO-PASSサイコパス2,2014_3
1861,8069,グリザイアの果実,2014_3
1862,7983,寄生獣セイの格率,2014_3
1863,8196,七つの大罪,2014_3
1864,8211,結城友奈は勇者である,2014_3
1865,8103,トリニティセブン,2014_3
1866,8113,異能バトルは日常系のなかで,2014_3
1867,8077,暁のヨナ,2014_3
1868,8222,クロスアンジュ天使と竜の輪舞,2014_3
1869,8253,蟲師続章（後半エピソード）,2014_3
1870,8165,魔弾の王と戦姫,2014_3
1871,8235,繰繰れ！コックリさん,2014_3
1872,8031,弱虫ペダルGRANDEROAD,2014_3
1873,8237,ログ・ホライズン第2シリーズ,2014_3
1874,8147,神撃のバハムートGENESIS,2014_3
1875,8050,天体のメソッド,2014_3
1876,8105,旦那が何を言っているかわからない件,2014_3
1877,8236,デンキ街の本屋さん,2014_3
1878,8108,オオカミ少女と黒王子,2014_3
1879,8255,selectorspreadWIXOSS,2014_3
1880,7985,棺姫のチャイカAVENGINGBATTLE,2014_3
1881,8146,失われた未来を求めて,2014_3
1882,8056,バディ・コンプレックス完結編―あの空に還る未来で―,2014_3
1883,8232,ワールドトリガー,2014_3
1884,8052,大図書館の羊飼い,2014_3
1885,8195,アイカツ！3rdシーズン,2014_3
1886,8054,曇天に笑う,2014_3
1887,8234,牙狼〈GARO〉-炎の刻印-,2014_3
1888,7981,TERRAFORMARS,2014_3
1889,8053,俺、ツインテールになります。,2014_3
1890,8145,ガンダムビルドファイターズトライ,2014_3
1891,8267,トライブクルクル-tribecoolcrew-,2014_3
1892,8198,まじっく快斗1412,2014_3
1893,8241,Hi☆sCoool！セハガール,2014_3
1894,8163,ガールフレンド（仮）,2014_3
1895,8194,怪盗ジョーカー,2014_3
1896,8217,山賊の娘ローニャ,2014_3
1897,8051,オレん家のフロ事情,2014_3
1898,8033,ガンダムGのレコンギスタ,2014_3
1899,8321,愛・天地無用！,2014_3
1900,8262,なりヒロｗｗｗ,2014_3
1901,8340,カードファイト！！ヴァンガードＧ,2014_3
1902,8260,ぐらP＆ろで夫,2014_3
1903,8349,ナノ・インベーダーズ,2014_3
1904,8251,ふうせんいぬティニー,2014_3
1905,8743,ツムツム,2014_3
1906,7972,冴えない彼女の育てかた,2015_0
1907,8305,アルドノア・ゼロ(第2期),2015_0
1908,8426,憑物語,2015_0
1909,8259,ジョジョの奇妙な冒険スターダストクルセイダースエジプト編,2015_0
1910,8363,東京喰種√A,2015_0
1911,8072,デュラララ！！×2承,2015_0
1912,8065,暗殺教室,2015_0
1913,8666,デス・パレード,2015_0
1914,8030,アイドルマスターシンデレラガールズ,2015_0
1915,8097,黒子のバスケ(第3期),2015_0
1916,8186,純潔のマリア,2015_0
1917,8155,幸腹グラフィティ,2015_0
1918,8212,神様はじめました◎,2015_0
1919,8149,新妹魔王の契約者,2015_0
1920,8029,蒼穹のファフナーEXODUS,2015_0
1921,7765,艦隊これくしょん-艦これ-,2015_0
1922,8166,アブソリュート・デュオ,2015_0
1923,8151,聖剣使いの禁呪詠唱,2015_0
1924,8457,夜ノヤッターマン,2015_0
1925,8189,DOGDAYS″,2015_0
1926,8881,Go！プリンセスプリキュア,2015_0
1927,8265,ユリ熊嵐,2015_0
1928,8354,ローリング☆ガールズ,2015_0
1929,8180,名探偵コナン江戸川コナン失踪事件～史上最悪の二日間～,2015_0
1930,8295,テイルズオブゼスティリア～導師の夜明け～,2015_0
1931,8805,アニメ15周年記念「ワンピースエピソードオブチョッパープラス冬に咲く、奇跡の桜」2014年特別版,2015_0
1932,8720,少年ハリウッド-HOLLYSTAGEFOR50-,2015_0
1933,8322,美男高校地球防衛部LOVE！,2015_0
1934,8150,銃皇無尽のファフニール,2015_0
1935,8380,スター・ウォーズ反乱者たち,2015_0
1936,8798,遊☆戯☆王デュエルモンスターズ20thリマスター,2015_0
1937,8579,キュートランスフォーマー～帰ってきたコンボイの謎～,2015_0
1938,8293,探偵歌劇ミルキィホームズTD,2015_0
1939,8465,血液型くん！2,2015_0
1940,8618,みりたり！,2015_0
1941,8732,みんな集まれ！ファルコム学園SC,2015_0
1942,8143,ISUCA,2015_0
1943,9273,今、ふたりの道,2015_0
1944,8498,戦国無双,2015_0
1945,9098,恋騎士Purely☆KissTHEANIMATION～SpecialEdition～,2015_0
1946,8315,ドアマイガーＤ,2015_0
1947,8489,ぱんきす！2次元,2015_0
1948,8803,うわばきクック,2015_0
1949,8851,わしもWASIMO,2015_0
1950,8895,響け！ユーフォニアム,2015_1
1951,8393,やはり俺の青春ラブコメはまちがっている。続,2015_1
1952,8438,ダンジョンに出会いを求めるのは間違っているだろうか,2015_1
1953,8316,プラスティック・メモリーズ,2015_1
1954,8203,Fate／staynight[フェイト／ステイナイト][UnlimitedBladeWorks]2ndシーズン,2015_1
1955,8827,食戟のソーマ,2015_1
1956,8900,グリザイアの迷宮&amp;グリザイアの楽園,2015_1
1957,8064,シドニアの騎士第九惑星戦役,2015_1
1958,8838,ニセコイ：,2015_1
1959,8187,血界戦線,2015_1
1960,8276,終わりのセラフSeraphoftheend,2015_1
1961,8661,山田くんと7人の魔女,2015_1
1962,8730,俺物語！！,2015_1
1963,8912,アルスラーン戦記,2015_1
1964,8153,ハロー！！きんいろモザイク,2015_1
1965,8844,銀魂゜,2015_1
1966,8104,ハイスクールD×DBorN,2015_1
1967,8462,SHOWBYROCK！！,2015_1
1968,8324,ベイビーステップ（第2シリーズ）,2015_1
1969,9270,ダイヤのA～SecondSeason～,2015_1
1970,8167,長門有希ちゃんの消失,2015_1
1971,8063,うたの☆プリンスさまっ♪マジLOVEレボリューションズ,2015_1
1972,8879,旦那が何を言っているかわからない件2スレ目,2015_1
1973,8792,てーきゅう第4期,2015_1
1974,9069,プリパラ2ndシーズン,2015_1
1975,9009,電波教師,2015_1
1976,8793,放課後のプレアデスTVアニメ版,2015_1
1977,9177,攻殻機動隊ARISEALTERNATIVEARCHITECTURE（オルタナティヴアーキテクチャ）,2015_1
1978,8566,えとたま,2015_1
1979,9278,アルティメット・スパイダーマンウェブ・ウォーリアーズ,2015_1
1980,8594,境界のRINNE,2015_1
1981,8791,高宮なすのです！,2015_1
1982,8718,レーカン！,2015_1
1983,8768,てさぐれ！部活ものすぴんおふプルプルんシャルムと遊ぼう,2015_1
1984,9356,ジュエルペットマジカルチェンジ,2015_1
1985,9037,英国一家、日本を食べる,2015_1
1986,9271,遊☆戯☆王デュエルモンスターズバトル・シティ編,2015_1
1987,9585,ピカイア！,2015_1
1988,8652,パンチライン,2015_1
1989,8745,ガンスリンガーストラトス,2015_1
1990,8292,魔法少女リリカルなのはViVid,2015_1
1991,9195,にゅるにゅる！！KAKUSENくん2期,2015_1
1992,8760,ミカグラ学園組曲,2015_1
1993,8325,トリアージX,2015_1
1994,8362,浦和の調ちゃん,2015_1
1995,9093,雨色ココア,2015_1
1996,9047,ナルどマ,2015_1
1997,9094,VAMPIREHOLMES,2015_1
1998,9096,BAR嫌われ野菜,2015_1
1999,8935,トランスフォーマーアドベンチャー,2015_1
2000,9301,ふなっしーのふなふなふな日和,2015_1
2001,8986,バトルスピリッツ烈火魂＜バーニングソウル＞,2015_1
2002,9123,フィニアスとファーブ／スター・ウォーズ大作戦,2015_1
2003,9378,GONゴン（新シリーズ）,2015_1
2004,9319,パンパカパンツおNEW！,2015_1
2005,9418,グッド・モーニング！！！ドロンジョ,2015_1
2006,9999,ハッピージョージ,2015_1
2007,9067,Charlotte[シャーロット],2015_2
2008,9086,監獄学園-プリズンスクール-,2015_2
2009,9374,オーバーロード[OVERLORD],2015_2
2010,8814,GATE(ゲート)自衛隊彼の地にて、斯く戦えり,2015_2
2011,8185,がっこうぐらし！,2015_2
2012,8100,のんのんびよりりぴーと,2015_2
2013,8911,干物妹！うまるちゃん,2015_2
2014,8865,WORKING！！！[ワーキング]3期,2015_2
2015,9223,赤髪の白雪姫,2015_2
2016,8818,六花の勇者,2015_2
2017,8319,デュラララ！！×2転,2015_2
2018,9054,下ネタという概念が存在しない退屈な世界,2015_2
2019,9368,Classroom☆Crisis（クラスルームクライシス）,2015_2
2020,9073,城下町のダンデライオン,2015_2
2021,9330,アイドルマスターシンデレラガールズ2ndシーズン,2015_2
2022,8845,ToLOVEる－とらぶる－ダークネス2nd,2015_2
2023,8919,Fate／kaleidlinerプリズマ☆イリヤ2weiHerz！,2015_2
2024,9325,モンスター娘のいる日常,2015_2
2025,8908,それが声優！,2015_2
2026,8112,GANGSTA.（ギャングスタ）,2015_2
2027,10139,ゆるゆりなちゅやちゅみ！＋「＋２」,2015_2
2028,8971,ガッチャマンクラウズインサイト,2015_2
2029,10031,ゆるゆりなちゅやちゅみ！＋「＋１」,2015_2
2030,8913,戦姫絶唱シンフォギアGX(第3期),2015_2
2031,8303,GODEATER,2015_2
2032,9103,うしおととら,2015_2
2033,9363,わかば＊ガール,2015_2
2034,9244,青春×機関銃,2015_2
2035,9458,てーきゅう第5期,2015_2
2036,9072,実は私は,2015_2
2037,8653,乱歩奇譚GameofLaplace,2015_2
2038,9845,ワンピースエピソードオブサボ～3兄弟の絆奇跡の再会と受け継がれる意志～,2015_2
2039,9461,妖怪ウォッチセカンドシーズン,2015_2
2040,9085,おくさまが生徒会長！,2015_2
2041,9341,純情ロマンチカ3,2015_2
2042,8148,空戦魔導士候補生の教官,2015_2
2043,9212,だんちがい,2015_2
2044,10069,オーバーロードちびキャラアニメ「ぷれぷれぷれあです」,2015_2
2045,9388,ワカコ酒,2015_2
2046,9700,ドラゴンボール超（スーパー）,2015_2
2047,9752,キュートランスフォーマーさらなる人気者への道,2015_2
2048,9372,ミス・モノクローム-TheAnimation-2,2015_2
2049,9070,うーさーのその日暮らし夢幻編,2015_2
2050,9189,ケイオスドラゴン赤竜戦役,2015_2
2051,9723,洲崎西THEANIMATION,2015_2
2052,9684,ビキニ・ウォリアーズ,2015_2
2053,9370,アクエリオンロゴス,2015_2
2054,9598,枕男子,2015_2
2055,9875,金夜安部礼司～平均的サラリーマンの異常な日常～,2015_2
2056,9681,怪獣酒場カンパーイ！,2015_2
2057,9819,暗闇三太,2015_2
2058,9282,VENUSPROJECT-CLIMAX-,2015_2
2059,9134,ミリオンドール,2015_2
2060,9869,トイ・ストーリー謎の恐竜ワールド,2015_2
2061,9951,野球部あるある,2015_2
2062,10907,アベンジャーズ・アッセンブル,2015_2
2063,9318,ワンパンマン,2015_3
2064,9957,終物語,2015_3
2065,9052,ハイキュー！！セカンドシーズン,2015_3
2066,9068,ご注文はうさぎですか？？（第2期）,2015_3
2067,9450,ノラガミARAGOTO,2015_3
2068,9314,落第騎士の英雄譚（キャバルリィ）,2015_3
2069,9996,機動戦士ガンダム鉄血のオルフェンズ,2015_3
2070,9293,ゆるゆりさん☆ハイ！,2015_3
2071,9949,おそ松さん,2015_3
2072,9442,学戦都市アスタリスク,2015_3
2073,9226,櫻子さんの足下には死体が埋まっている,2015_3
2074,8825,終わりのセラフ名古屋決戦編,2015_3
2075,8079,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,2015_3
2076,10286,STEINS；GATE[シュタインズ・ゲート]改変版23話-境界面上のミッシングリンク-,2015_3
2077,9731,蒼穹のファフナーEXODUS2期,2015_3
2078,9540,ルパン三世新シリーズ（part4）,2015_3
2079,8339,へヴィーオブジェクト,2015_3
2080,9795,うたわれるもの偽りの仮面,2015_3
2081,8654,すべてがFになるTHEPERFECTINSIDER,2015_3
2082,9080,KRETURNOFKINGS[ケーリターンオブキングス],2015_3
2083,10156,アイカツ！4thシーズン,2015_3
2084,10131,ポケットモンスターXY&amp;Z,2015_3
2085,7999,対魔導学園35試験小隊,2015_3
2086,10154,スタミュ,2015_3
2087,9604,ハッカドールTHE・あにめ～しょん,2015_3
2088,9059,緋弾のアリアAA,2015_3
2089,10091,てーきゅう第6期,2015_3
2090,10073,進撃！巨人中学校,2015_3
2091,9649,ヤングブラック・ジャック,2015_3
2092,9932,コンクリート・レボルティオ～超人幻想～,2015_3
2093,9361,新妹魔王の契約者BURST(バースト）,2015_3
2094,9539,新あたしンち,2015_3
2095,9899,小森さんは断れない！,2015_3
2096,10118,どうしても干支にはいりたい,2015_3
2097,9132,"DIABOLIKLOVERSMORE,BLOOD",2015_3
2098,9868,かみさまみならいヒミツのここたま,2015_3
2099,9133,DancewithDevils,2015_3
2100,10104,あにトレ！EX,2015_3
2101,10040,探偵チームＫＺ事件ノート,2015_3
2102,9369,VALKYRIEDRIVE-MERMAID-（ヴァルキリードライブマーメイド）,2015_3
2103,10122,ミス・モノクローム-TheAnimation-3,2015_3
2104,9993,金田一少年の事件簿R（第2期）,2015_3
2105,10241,ワンピース～アドベンチャーオブネブランディア～,2015_3
2106,10125,血液型くん！3,2015_3
2107,9425,不思議なソメラちゃん,2015_3
2108,9605,影鰐-KAGEWANI-,2015_3
2109,9920,温泉幼精ハコネちゃん,2015_3
2110,9549,いとしのムーコ,2015_3
2111,9870,北斗の拳イチゴ味,2015_3
2112,10083,牙狼-紅蓮ノ月-,2015_3
2113,10051,コメット・ルシファー,2015_3
2114,8177,LanceN’Masques(ランス・アンド・マスクス),2015_3
2115,10121,PeepingLifeTVシーズン1？？,2015_3
2116,9908,雨色ココアRainycolorへようこそ！,2015_3
2117,10094,DD北斗の拳2イチゴ味＋,2015_3
2118,10151,JKめし！,2015_3
2119,9820,こわぼん,2015_3
2120,9541,THUNDERBIRDSAREGO,2015_3
2121,10127,ブレイブビーツ,2015_3
2122,10138,カードファイト！！ヴァンガードGギアースクライシス編,2015_3
2123,9597,ふうせんいぬティニー第2シリーズ,2015_3
2124,10200,こども刑事めめたん,2015_3
2125,12517,今際の国のアリス[アニサン劇場],2015_3
2126,9861,僕だけがいない街,2016_0
2127,9729,この素晴らしい世界に祝福を！,2016_0
2128,10189,灰と幻想のグリムガル,2016_0
2129,10140,GATE自衛隊彼の地にて、斯く戦えり炎龍編,2016_0
2130,8754,昭和元禄落語心中,2016_0
2131,9556,暗殺教室（第2期）,2016_0
2132,10093,無彩限のファントム・ワールド,2016_0
2133,10142,だがしかし,2016_0
2134,9952,赤髪の白雪姫2ndシーズン,2016_0
2135,10145,亜人,2016_0
2136,9948,ディメンションW,2016_0
2137,8320,デュラララ！！×2結,2016_0
2138,10238,WORKING！！！第14話「ロード・オブ・ザ・小鳥遊」,2016_0
2139,9650,最弱無敗の神装機竜《バハムート》,2016_0
2140,10475,オーバー・ザ・ガーデンウォール(OvertheGardenWall),2016_0
2141,10316,GODEATER（ゴッドイーター）メテオライト編,2016_0
2142,9053,蒼の彼方のフォーリズム,2016_0
2143,9794,ハルチカ～ハルタとチカは青春する～,2016_0
2144,10143,大家さんは思春期！,2016_0
2145,10235,おしえて！ギャル子ちゃん,2016_0
2146,10087,虹色デイズ,2016_0
2147,10297,てーきゅう第7期,2016_0
2148,10324,FAIRYTAILZERO,2016_0
2149,10123,プリンス・オブ・ストライドオルタナティブ,2016_0
2150,10304,ルパン三世イタリアン・ゲーム,2016_0
2151,10182,アクティヴレイド-機動強襲室第八係-,2016_0
2152,10295,紅殻のパンドラ,2016_0
2153,10342,彼女と彼女の猫-EverythingFlows-,2016_0
2154,9708,シュヴァルツェスマーケン,2016_0
2155,10269,魔法つかいプリキュア！,2016_0
2156,10240,英国一家、正月を食べる,2016_0
2157,10210,少女たちは荒野を目指す,2016_0
2158,9890,おじさんとマシュマロ,2016_0
2159,10184,魔法少女なんてもういいですから。,2016_0
2160,9982,ファンタシースターオンライン2ジアニメーション,2016_0
2161,8191,NORN9ノルン+ノネット,2016_0
2162,10120,石膏ボーイズ,2016_0
2163,10250,ブブキ・ブランキ,2016_0
2164,10201,ナースウィッチ小麦ちゃんR,2016_0
2165,10309,青春×機関銃特別編獣たちの戦場だなっ！,2016_0
2166,10298,血液型くん！第4期,2016_0
2167,10257,ラクエンロジック,2016_0
2168,10259,霊剣山星屑たちの宴,2016_0
2169,10314,リルリルフェアリル～妖精のドア～,2016_0
2170,9762,ディバインゲート,2016_0
2171,10302,旅街レイトショー,2016_0
2172,10317,私たち、らくろじ部！,2016_0
2173,10192,この男子、魔法がお仕事です。,2016_0
2174,10263,SUSHIPOLICE（スシポリス）,2016_0
2175,10230,闇芝居（第3期）,2016_0
2176,10337,悪魔バスター★スター・バタフライ,2016_0
2177,10404,忍たま乱太郎の宇宙大冒険withコズミックフロントNEXT,2016_0
2178,10013,Re：ゼロから始める異世界生活,2016_1
2179,8655,甲鉄城のカバネリ,2016_1
2180,10074,ふらいんぐうぃっち,2016_1
2181,10228,僕のヒーローアカデミア,2016_1
2182,10213,ジョジョの奇妙な冒険ダイヤモンドは砕けない,2016_1
2183,10085,ジョーカー・ゲーム,2016_1
2184,10079,ネトゲの嫁は女の子じゃないと思った？,2016_1
2185,10356,坂本ですが？,2016_1
2186,10258,田中くんはいつもけだるげ,2016_1
2187,10102,ハイスクール・フリート(はいふり),2016_1
2188,10299,クロムクロ,2016_1
2189,7908,マクロスΔ,2016_1
2190,10429,学戦都市アスタリスク2ndSEASON,2016_1
2191,10097,文豪ストレイドッグス,2016_1
2192,10183,キズナイーバー,2016_1
2193,10128,三者三葉,2016_1
2194,10456,機動戦士ガンダムUCRE：0096,2016_1
2195,9886,あんハピ♪,2016_1
2196,9889,うしおととら第2期,2016_1
2197,9698,ばくおん！！,2016_1
2198,10305,プリパラ3rdシーズン,2016_1
2199,10315,コンクリート・レボルティオ～超人幻想～THELASTSONG,2016_1
2200,10505,マギシンドバッドの冒険,2016_1
2201,10181,くまみこ,2016_1
2202,10108,少年メイド,2016_1
2203,10129,境界のRINNE第2シリーズ,2016_1
2204,9603,SUPERLOVERS,2016_1
2205,10422,宇宙パトロールルル子,2016_1
2206,10458,アイカツスターズ！,2016_1
2207,10674,ほのぼのログ,2016_1
2208,10333,美少女戦士セーラームーンCrystalデス・バスターズ編,2016_1
2209,10319,迷家-マヨイガ-,2016_1
2210,10413,12歳。～ちっちゃなムネのトキメキ～,2016_1
2211,10623,Re：ゼロから始める休憩時間(ブレイクタイム),2016_1
2212,10284,双星の陰陽師,2016_1
2213,10253,テラフォーマーズリベンジ,2016_1
2214,10215,ビッグオーダー,2016_1
2215,10076,とんかつDJアゲ太郎,2016_1
2216,9651,ハンドレッド,2016_1
2217,10467,ニンジャスレイヤーフロムアニメイシヨンTVシリーズ（スペシャル・エディシヨン版）,2016_1
2218,10320,ぼのぼの（新シリーズ）,2016_1
2219,10423,影鰐-KAGEWANI-承,2016_1
2220,10236,薄桜鬼～御伽草紙～（おとぎそうし）,2016_1
2221,10379,少年アシベGO！GO！ゴマちゃん,2016_1
2222,10103,パンでPeace！,2016_1
2223,10385,ねこねこ日本史,2016_1
2224,10092,ワガママハイスペック,2016_1
2225,10135,逆転裁判その「真実」、異議あり！,2016_1
2226,10566,ラグナストライクエンジェルズ,2016_1
2227,10384,聖戦ケルベロス竜刻のファタリテ,2016_1
2228,10395,鬼斬,2016_1
2229,10325,うさかめ,2016_1
2230,10397,エンドライド,2016_1
2231,10509,美少女遊戯ユニットクレーンゲール,2016_1
2232,10540,奇魂侍,2016_1
2233,10736,オトナの一休さん,2016_1
2234,9867,ベイブレードバースト,2016_1
2235,10460,カードファイト！！ヴァンガードGストライドゲート編,2016_1
2236,10369,カミワザ・ワンダ,2016_1
2237,10436,バトルスピリッツダブルドライブ,2016_1
2238,10484,パワーパフガールズ新作シリーズ,2016_1
2239,10552,猫も、オンダケ,2016_1
2240,10611,フューチャーカードバディファイトDDD,2016_1
2241,10615,熱血ゴリラ教師イチゴリ先生,2016_1
2242,10562,朝だよ！貝社員,2016_1
2243,10586,デュエル・マスターズVSRF,2016_1
2244,10537,パンパカパンツWおNEW,2016_1
2245,10221,NEWGAME！,2016_2
2246,9155,ReLIFE,2016_2
2247,10220,この美術部には問題がある！,2016_2
2248,10163,天鏡のアルデラミン,2016_2
2249,10282,モブサイコ100,2016_2
2250,10498,甘々と稲妻,2016_2
2251,10365,食戟のソーマ弐の皿,2016_2
2252,10692,斉木楠雄のΨ難,2016_2
2253,10549,91Days（ナイティーワンデイズ）,2016_2
2254,10347,ラブライブ！サンシャイン！！,2016_2
2255,10574,アルスラーン戦記風塵乱舞,2016_2
2256,10167,あまんちゅ！,2016_2
2257,10546,Fate／kaleidlinerプリズマ☆イリヤ3rei！！,2016_2
2258,9800,テイルズオブゼスティリアザクロス,2016_2
2259,10149,Rewrite,2016_2
2260,10575,七つの大罪聖戦の予兆（しるし）,2016_2
2261,10307,クオリディア・コード,2016_2
2262,10445,orange,2016_2
2263,10430,アクティヴレイド-機動強襲室第八係-2nd,2016_2
2264,10418,ベルセルク,2016_2
2265,10437,不機嫌なモノノケ庵,2016_2
2266,10412,はんだくん,2016_2
2267,10352,DAYS,2016_2
2268,10657,ダンガンロンパ3-TheEndof希望ヶ峰学園-絶望編,2016_2
2269,10762,こちら葛飾区亀有公園前派出所～THEFINAL両津勘吉最後の日～,2016_2
2270,10285,ダンガンロンパ3-TheEndof希望ヶ峰学園-未来編,2016_2
2271,10560,チア男子！！,2016_2
2272,10400,SHOWBYROCK！！しょ～と！！,2016_2
2273,10718,ワンピース～ハートオブゴールド～,2016_2
2274,10720,タイムトラベル少女～マリ・ワカと8人の科学者たち～,2016_2
2275,10795,ガンダムビルドファイターズトライアイランド・ウォーズ,2016_2
2276,10306,D.Gray-manHALLOW,2016_2
2277,9058,タブー・タトゥー,2016_2
2278,10687,PERSONA5theAnimation-THEDAYBREAKERS-,2016_2
2279,9997,SERVAMP-サーヴァンプ-,2016_2
2280,10578,B-PROJECT～鼓動＊アンビシャス～,2016_2
2281,10084,美男高校地球防衛部LOVE！LOVE！,2016_2
2282,9900,初恋モンスター,2016_2
2283,10161,魔装学園H×H,2016_2
2284,10570,ツキウタ。THEANIMATION,2016_2
2285,9526,アンジュ・ヴィエルジュ,2016_2
2286,10665,腐男子高校生活,2016_2
2287,10525,バッテリー,2016_2
2288,10535,レガリアTheThreeSacredStars,2016_2
2289,10779,一人之下theoutcast,2016_2
2290,9424,RS計画RebirthStorage,2016_2
2291,10415,ばなにゃバナナにひそむにゃんこ,2016_2
2292,10455,パズドラクロス,2016_2
2293,10608,スカーレッドライダーゼクス,2016_2
2294,10199,OZMAFIA！！（オズマフィア）,2016_2
2295,10734,魔法少女？なりあ☆がーるず,2016_2
2296,10691,おなら吾郎,2016_2
2297,10698,ちょびっとづかん,2016_2
2298,10668,響け！ユーフォニアム2,2016_3
2299,10147,3月のライオン,2016_3
